reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value,is_electronics
United States,C840,2024,MTN,MT4,O03,Furniture,C344,China (Hong Kong SAR),12392760.0,False
United States,C840,2019,MTN,MT4,O03,Furniture,C156,China,17855909959.0,False
United States,C840,2022,MTN,MT4,O03,Furniture,C156,China,17171564861.0,False
United States,C840,2018,MTN,MT4,O03,Furniture,C446,China (Macao SAR),2930869.0,False
United States,C840,2020,MTN,MT4,O03,Furniture,C446,China (Macao SAR),755939.0,False
United States,C840,2021,MTN,MT4,O03,Furniture,C446,China (Macao SAR),1034838.0,False
United States,C840,2024,MTN,MT4,O03,Furniture,C156,China,12373683621.0,False
United States,C840,2019,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),5739973.0,False
United States,C840,2020,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),3651407.0,False
United States,C840,2019,MTN,MT4,R02,Leather and leather products,C156,China,1363861444.0,False
United States,C840,2023,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),48540.0,False
United States,C840,2020,MTN,MT4,R02,Leather and leather products,C156,China,1203243567.0,False
United States,C840,2022,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),44219.0,False
United States,C840,2018,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),19546814.0,False
United States,C840,2023,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),3358254.0,False
United States,C840,2021,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),49189.0,False
United States,C840,2023,MTN,MT4,R02,Leather and leather products,C156,China,697953677.0,False
United States,C840,2021,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),5881265.0,False
United States,C840,2024,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),2810101.0,False
United States,C840,2024,MTN,MT4,R02,Leather and leather products,C156,China,650089536.0,False
United States,C840,2019,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),108789.0,False
United States,C840,2022,MTN,MT4,R02,Leather and leather products,C156,China,1032093802.0,False
United States,C840,2024,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),35892.0,False
United States,C840,2020,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),172500.0,False
United States,C840,2018,MTN,MT4,R02,Leather and leather products,C156,China,2107695137.0,False
United States,C840,2021,MTN,MT4,R02,Leather and leather products,C156,China,993491569.0,False
United States,C840,2022,MTN,MT4,R02,Leather and leather products,C344,China (Hong Kong SAR),6262870.0,False
United States,C840,2018,MTN,MT4,R02,Leather and leather products,C446,China (Macao SAR),35426.0,False
United States,C840,2024,MTN,MT4,R03,Footwear,C446,China (Macao SAR),422140.0,False
United States,C840,2021,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),20745392.0,False
United States,C840,2024,MTN,MT4,R03,Footwear,C156,China,9785060100.0,False
United States,C840,2019,MTN,MT4,R03,Footwear,C156,China,13279278880.0,False
United States,C840,2020,MTN,MT4,R03,Footwear,C156,China,8355672761.0,False
United States,C840,2020,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),8084707.0,False
United States,C840,2024,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),6216983.0,False
United States,C840,2023,MTN,MT4,R03,Footwear,C446,China (Macao SAR),356282.0,False
United States,C840,2019,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),23508516.0,False
United States,C840,2018,MTN,MT4,R03,Footwear,C446,China (Macao SAR),217956.0,False
United States,C840,2022,MTN,MT4,R03,Footwear,C446,China (Macao SAR),251137.0,False
United States,C840,2021,MTN,MT4,R03,Footwear,C156,China,11122694879.0,False
United States,C840,2023,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),13969328.0,False
United States,C840,2021,MTN,MT4,R03,Footwear,C446,China (Macao SAR),2283575.0,False
United States,C840,2023,MTN,MT4,R03,Footwear,C156,China,9653104415.0,False
United States,C840,2022,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),22622730.0,False
United States,C840,2018,MTN,MT4,R03,Footwear,C344,China (Hong Kong SAR),31074638.0,False
United States,C840,2022,MTN,MT4,R03,Footwear,C156,China,13628505936.0,False
United States,C840,2019,MTN,MT4,R03,Footwear,C446,China (Macao SAR),386792.0,False
United States,C840,2020,MTN,MT4,R03,Footwear,C446,China (Macao SAR),106899.0,False
United States,C840,2018,MTN,MT4,R03,Footwear,C156,China,14052971980.0,False
United States,C840,2021,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),171839.0,False
United States,C840,2018,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),374408.0,False
United States,C840,2020,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),322192.0,False
United States,C840,2019,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,282963118.0,False
United States,C840,2022,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),98146.0,False
United States,C840,2018,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),54579.0,False
United States,C840,2020,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,306333453.0,False
United States,C840,2024,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),62225.0,False
United States,C840,2023,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,330359480.0,False
United States,C840,2021,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,376568122.0,False
United States,C840,2018,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,266265649.0,False
United States,C840,2020,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),39128.0,False
United States,C840,2019,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),105007.0,False
United States,C840,2022,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),58376.0,False
United States,C840,2024,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),155294.0,False
United States,C840,2021,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),51505.0,False
United States,C840,2023,MTN,MT4,J02,Chemicals from agricultural origin,C344,China (Hong Kong SAR),89563.0,False
United States,C840,2024,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,335637922.0,False
United States,C840,2019,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),66939.0,False
United States,C840,2023,MTN,MT4,J02,Chemicals from agricultural origin,C446,China (Macao SAR),93571.0,False
United States,C840,2022,MTN,MT4,J02,Chemicals from agricultural origin,C156,China,427928720.0,False
United States,C840,2020,MTN,MT4,A02,Meat,C156,China,7912882.0,False
United States,C840,2021,MTN,MT4,A02,Meat,C156,China,8376878.0,False
United States,C840,2024,MTN,MT4,A02,Meat,C156,China,8621885.0,False
United States,C840,2018,MTN,MT4,A02,Meat,C156,China,16358483.0,False
United States,C840,2022,MTN,MT4,A02,Meat,C156,China,7849480.0,False
United States,C840,2018,MTN,MT4,A02,Meat,C344,China (Hong Kong SAR),42593.0,False
United States,C840,2019,MTN,MT4,A02,Meat,C344,China (Hong Kong SAR),43423.0,False
United States,C840,2022,MTN,MT4,A02,Meat,C344,China (Hong Kong SAR),60119.0,False
United States,C840,2023,MTN,MT4,A02,Meat,C156,China,9413012.0,False
United States,C840,2019,MTN,MT4,A02,Meat,C156,China,9147344.0,False
United States,C840,2023,MTN,MT4,A02,Meat,C344,China (Hong Kong SAR),24400.0,False
United States,C840,2019,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),18586366.0,False
United States,C840,2023,MTN,MT4,V03,Medical equipment,C156,China,5534628959.0,False
United States,C840,2021,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),2849818.0,False
United States,C840,2023,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),10166822.0,False
United States,C840,2021,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),24886965.0,False
United States,C840,2024,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),452024.0,False
United States,C840,2021,MTN,MT4,V03,Medical equipment,C156,China,6281005100.0,False
United States,C840,2018,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),929234.0,False
United States,C840,2018,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),25580679.0,False
United States,C840,2022,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),1448082.0,False
United States,C840,2018,MTN,MT4,V03,Medical equipment,C156,China,4545002573.0,False
United States,C840,2020,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),19446063.0,False
United States,C840,2024,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),9623681.0,False
United States,C840,2022,MTN,MT4,V03,Medical equipment,C344,China (Hong Kong SAR),22071809.0,False
United States,C840,2022,MTN,MT4,V03,Medical equipment,C156,China,6642908321.0,False
United States,C840,2019,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),1385759.0,False
United States,C840,2023,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),534957.0,False
United States,C840,2024,MTN,MT4,V03,Medical equipment,C156,China,5892283401.0,False
United States,C840,2020,MTN,MT4,V03,Medical equipment,C156,China,5372674832.0,False
United States,C840,2020,MTN,MT4,V03,Medical equipment,C446,China (Macao SAR),999863.0,False
United States,C840,2019,MTN,MT4,V03,Medical equipment,C156,China,4681430323.00001,False
United States,C840,2019,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),1761702.0,True
United States,C840,2024,MTN,MT4,T01,Electrical machinery,C156,China,39540903351.0,True
United States,C840,2021,MTN,MT4,T01,Electrical machinery,C156,China,29274007191.0,True
United States,C840,2018,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),1682563.0,True
United States,C840,2024,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),2152229.0,True
United States,C840,2022,MTN,MT4,T01,Electrical machinery,C156,China,36838090971.0,True
United States,C840,2023,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),1624815.0,True
United States,C840,2019,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),102433107.0,True
United States,C840,2021,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),88015707.0,True
United States,C840,2023,MTN,MT4,T01,Electrical machinery,C156,China,35593418343.0,True
United States,C840,2018,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),278146776.0,True
United States,C840,2020,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),883284.0,True
United States,C840,2020,MTN,MT4,T01,Electrical machinery,C156,China,23738211643.0,True
United States,C840,2018,MTN,MT4,T01,Electrical machinery,C156,China,33847897235.0,True
United States,C840,2020,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),80358599.0,True
United States,C840,2022,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),121993744.0,True
United States,C840,2023,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),88517393.0,True
United States,C840,2021,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),1886126.0,True
United States,C840,2019,MTN,MT4,T01,Electrical machinery,C156,China,26980495218.0,True
United States,C840,2024,MTN,MT4,T01,Electrical machinery,C344,China (Hong Kong SAR),55804726.0,True
United States,C840,2022,MTN,MT4,T01,Electrical machinery,C446,China (Macao SAR),1905295.0,True
United States,C840,2022,MTN,MT4,I01,Cotton,C344,China (Hong Kong SAR),4635.0,False
United States,C840,2024,MTN,MT4,I01,Cotton,C156,China,123606.0,False
United States,C840,2021,MTN,MT4,I01,Cotton,C156,China,27952.0,False
United States,C840,2020,MTN,MT4,I01,Cotton,C344,China (Hong Kong SAR),1146.0,False
United States,C840,2020,MTN,MT4,I01,Cotton,C156,China,114700.0,False
United States,C840,2023,MTN,MT4,I01,Cotton,C156,China,49778.0,False
United States,C840,2019,MTN,MT4,I01,Cotton,C156,China,27650.0,False
United States,C840,2018,MTN,MT4,I01,Cotton,C156,China,68959.0,False
United States,C840,2022,MTN,MT4,I01,Cotton,C156,China,5278.0,False
United States,C840,2019,MTN,MT4,I01,Cotton,C344,China (Hong Kong SAR),2861.0,False
United States,C840,2024,MTN,MT4,I01,Cotton,C344,China (Hong Kong SAR),1000.0,False
United States,C840,2024,MTN,MT4,A01,"Live animals, excluding fish",C156,China,14926172.0,False
United States,C840,2023,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),9800.0,False
United States,C840,2020,MTN,MT4,A01,"Live animals, excluding fish",C156,China,2882750.0,False
United States,C840,2021,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),96993.0,False
United States,C840,2018,MTN,MT4,A01,"Live animals, excluding fish",C156,China,44863803.0,False
United States,C840,2020,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),307612.0,False
United States,C840,2018,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),263268.0,False
United States,C840,2022,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),22900.0,False
United States,C840,2022,MTN,MT4,A01,"Live animals, excluding fish",C156,China,7012861.0,False
United States,C840,2023,MTN,MT4,A01,"Live animals, excluding fish",C156,China,10957414.0,False
United States,C840,2021,MTN,MT4,A01,"Live animals, excluding fish",C156,China,4189968.0,False
United States,C840,2019,MTN,MT4,A01,"Live animals, excluding fish",C344,China (Hong Kong SAR),583770.0,False
United States,C840,2019,MTN,MT4,A01,"Live animals, excluding fish",C156,China,36983926.0,False
United States,C840,2024,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),110999.0,False
United States,C840,2023,MTN,MT4,L06,Iron and steel,C156,China,9156402078.0,False
United States,C840,2022,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),12416786.0,False
United States,C840,2023,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),9545591.0,False
United States,C840,2019,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),12973964.0,False
United States,C840,2024,MTN,MT4,L06,Iron and steel,C156,China,10124291854.0,False
United States,C840,2018,MTN,MT4,L06,Iron and steel,C156,China,11574367444.0,False
United States,C840,2018,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),40241130.0,False
United States,C840,2020,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),8610698.0,False
United States,C840,2019,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),69917.0,False
United States,C840,2018,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),2619.0,False
United States,C840,2021,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),41047.0,False
United States,C840,2019,MTN,MT4,L06,Iron and steel,C156,China,9275513891.00001,False
United States,C840,2020,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),372915.0,False
United States,C840,2024,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),8069765.0,False
United States,C840,2022,MTN,MT4,L06,Iron and steel,C156,China,12176648937.0,False
United States,C840,2022,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),3027.0,False
United States,C840,2023,MTN,MT4,L06,Iron and steel,C446,China (Macao SAR),128845.0,False
United States,C840,2021,MTN,MT4,L06,Iron and steel,C156,China,10410070697.0,False
United States,C840,2020,MTN,MT4,L06,Iron and steel,C156,China,8120699749.0,False
United States,C840,2021,MTN,MT4,L06,Iron and steel,C344,China (Hong Kong SAR),10014514.0,False
United States,C840,2021,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),19144390.0,False
United States,C840,2023,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),12618906.0,False
United States,C840,2024,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),13710365.0,False
United States,C840,2021,MTN,MT4,T06,Domestic appliances,C156,China,21190706311.0,False
United States,C840,2022,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),11308131.0,False
United States,C840,2019,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),3000.0,False
United States,C840,2020,MTN,MT4,T06,Domestic appliances,C156,China,17618611129.0,False
United States,C840,2019,MTN,MT4,T06,Domestic appliances,C156,China,15351714705.0,False
United States,C840,2018,MTN,MT4,T06,Domestic appliances,C156,China,16379798385.0,False
United States,C840,2021,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),57367.0,False
United States,C840,2018,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),11947.0,False
United States,C840,2022,MTN,MT4,T06,Domestic appliances,C156,China,18977957196.0,False
United States,C840,2024,MTN,MT4,T06,Domestic appliances,C156,China,17144542606.0,False
United States,C840,2018,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),69200999.0,False
United States,C840,2023,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),1269365.0,False
United States,C840,2023,MTN,MT4,T06,Domestic appliances,C156,China,15480726859.0,False
United States,C840,2019,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),24086104.0,False
United States,C840,2020,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),29252.0,False
United States,C840,2020,MTN,MT4,T06,Domestic appliances,C344,China (Hong Kong SAR),25196900.0,False
United States,C840,2024,MTN,MT4,T06,Domestic appliances,C446,China (Macao SAR),1294829.0,False
United States,C840,2020,MTN,MT4,D01,"Coffee, tea, mate",C156,China,131878125.0,False
United States,C840,2022,MTN,MT4,D01,"Coffee, tea, mate",C156,China,144676711.0,False
United States,C840,2018,MTN,MT4,D01,"Coffee, tea, mate",C446,China (Macao SAR),12592.0,False
United States,C840,2021,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),1419814.0,False
United States,C840,2021,MTN,MT4,D01,"Coffee, tea, mate",C156,China,139132094.0,False
United States,C840,2024,MTN,MT4,D01,"Coffee, tea, mate",C156,China,133542772.0,False
United States,C840,2022,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),1408391.0,False
United States,C840,2019,MTN,MT4,D01,"Coffee, tea, mate",C156,China,154330212.0,False
United States,C840,2018,MTN,MT4,D01,"Coffee, tea, mate",C156,China,163566800.0,False
United States,C840,2019,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),892410.0,False
United States,C840,2018,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),1338628.0,False
United States,C840,2020,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),707588.0,False
United States,C840,2023,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),1517290.0,False
United States,C840,2023,MTN,MT4,D01,"Coffee, tea, mate",C156,China,105669088.0,False
United States,C840,2024,MTN,MT4,D01,"Coffee, tea, mate",C344,China (Hong Kong SAR),2379167.0,False
United States,C840,2018,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),786035.0,False
United States,C840,2023,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),1413967.0,False
United States,C840,2022,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),1751767.0,False
United States,C840,2018,MTN,MT4,C01,Fruits,C156,China,189469528.0,False
United States,C840,2023,MTN,MT4,C01,Fruits,C156,China,120462032.0,False
United States,C840,2024,MTN,MT4,C01,Fruits,C156,China,113608921.0,False
United States,C840,2019,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),978315.0,False
United States,C840,2024,MTN,MT4,C01,Fruits,C446,China (Macao SAR),191368.0,False
United States,C840,2021,MTN,MT4,C01,Fruits,C156,China,142837579.0,False
United States,C840,2019,MTN,MT4,C01,Fruits,C156,China,138454597.0,False
United States,C840,2022,MTN,MT4,C01,Fruits,C446,China (Macao SAR),69430.0,False
United States,C840,2024,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),1065167.0,False
United States,C840,2022,MTN,MT4,C01,Fruits,C156,China,176416881.0,False
United States,C840,2021,MTN,MT4,C01,Fruits,C446,China (Macao SAR),2242.0,False
United States,C840,2020,MTN,MT4,C01,Fruits,C156,China,128724883.0,False
United States,C840,2020,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),584272.0,False
United States,C840,2021,MTN,MT4,C01,Fruits,C344,China (Hong Kong SAR),1172400.0,False
United States,C840,2021,MTN,MT4,T04,Telecommunication equipment,C156,China,68069208150.0,True
United States,C840,2022,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),277226.0,True
United States,C840,2024,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),187735232.0,True
United States,C840,2023,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),343268.0,True
United States,C840,2020,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),127548718.0,True
United States,C840,2022,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),178899497.0,True
United States,C840,2018,MTN,MT4,T04,Telecommunication equipment,C156,China,79513777600.0,True
United States,C840,2022,MTN,MT4,T04,Telecommunication equipment,C156,China,70615368634.0,True
United States,C840,2019,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),332995.0,True
United States,C840,2019,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),199630000.000001,True
United States,C840,2018,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),394039709.0,True
United States,C840,2023,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),139528542.0,True
United States,C840,2020,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),143620.0,True
United States,C840,2023,MTN,MT4,T04,Telecommunication equipment,C156,China,60941567376.0,True
United States,C840,2018,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),4396441.0,True
United States,C840,2019,MTN,MT4,T04,Telecommunication equipment,C156,China,68627898109.0,True
United States,C840,2020,MTN,MT4,T04,Telecommunication equipment,C156,China,60269367000.0,True
United States,C840,2024,MTN,MT4,T04,Telecommunication equipment,C156,China,58354428161.0,True
United States,C840,2021,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),83768.0,True
United States,C840,2021,MTN,MT4,T04,Telecommunication equipment,C344,China (Hong Kong SAR),170839932.0,True
United States,C840,2024,MTN,MT4,T04,Telecommunication equipment,C446,China (Macao SAR),202646.0,True
United States,C840,2024,MTN,MT4,Z99,Unspecified products,C156,China,11432666002.0,False
United States,C840,2024,MTN,MT4,Z99,Unspecified products,C446,China (Macao SAR),31048787.0,False
United States,C840,2024,MTN,MT4,Z99,Unspecified products,C344,China (Hong Kong SAR),2712581966.0,False
United States,C840,2022,MTN,MT4,N09,Other chemical products,C156,China,7716171508.0,False
United States,C840,2020,MTN,MT4,N09,Other chemical products,C156,China,5268453135.0,False
United States,C840,2018,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),34411164.0,False
United States,C840,2021,MTN,MT4,N09,Other chemical products,C156,China,4726539368.0,False
United States,C840,2024,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),18861008.0,False
United States,C840,2021,MTN,MT4,N09,Other chemical products,C446,China (Macao SAR),119492.0,False
United States,C840,2018,MTN,MT4,N09,Other chemical products,C446,China (Macao SAR),129854.0,False
United States,C840,2023,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),38494216.0,False
United States,C840,2019,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),25688995.0,False
United States,C840,2021,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),66775307.0,False
United States,C840,2024,MTN,MT4,N09,Other chemical products,C156,China,4462976882.0,False
United States,C840,2022,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),217588545.0,False
United States,C840,2019,MTN,MT4,N09,Other chemical products,C446,China (Macao SAR),144590.0,False
United States,C840,2018,MTN,MT4,N09,Other chemical products,C156,China,4978639821.0,False
United States,C840,2023,MTN,MT4,N09,Other chemical products,C156,China,4266438282.0,False
United States,C840,2020,MTN,MT4,N09,Other chemical products,C446,China (Macao SAR),19773.0,False
United States,C840,2020,MTN,MT4,N09,Other chemical products,C344,China (Hong Kong SAR),20226091.0,False
United States,C840,2023,MTN,MT4,N09,Other chemical products,C446,China (Macao SAR),31785.0,False
United States,C840,2019,MTN,MT4,N09,Other chemical products,C156,China,3632823572.00001,False
United States,C840,2020,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),3841574581.0,False
United States,C840,2021,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),580736.0,False
United States,C840,2018,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),694532.0,False
United States,C840,2018,MTN,MT4,L04,Jewellery and related products,C156,China,2988878511.0,False
United States,C840,2024,MTN,MT4,L04,Jewellery and related products,C156,China,1696310726.0,False
United States,C840,2022,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),48630.0,False
United States,C840,2023,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),980473316.0,False
United States,C840,2021,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),928800862.0,False
United States,C840,2024,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),222787.0,False
United States,C840,2019,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),407608.0,False
United States,C840,2020,MTN,MT4,L04,Jewellery and related products,C156,China,1226196549.0,False
United States,C840,2023,MTN,MT4,L04,Jewellery and related products,C156,China,1624355264.0,False
United States,C840,2021,MTN,MT4,L04,Jewellery and related products,C156,China,1818893351.0,False
United States,C840,2022,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),1218049337.0,False
United States,C840,2022,MTN,MT4,L04,Jewellery and related products,C156,China,1829376620.0,False
United States,C840,2020,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),60912.0,False
United States,C840,2018,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),781380380.0,False
United States,C840,2019,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),774021663.000003,False
United States,C840,2023,MTN,MT4,L04,Jewellery and related products,C446,China (Macao SAR),63654.0,False
United States,C840,2024,MTN,MT4,L04,Jewellery and related products,C344,China (Hong Kong SAR),2221979059.0,False
United States,C840,2019,MTN,MT4,L04,Jewellery and related products,C156,China,2495369788.0,False
United States,C840,2024,MTN,MT4,T02,Electronic components,C344,China (Hong Kong SAR),17003164.0,True
United States,C840,2018,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),33959.0,True
United States,C840,2020,MTN,MT4,T02,Electronic components,C344,China (Hong Kong SAR),14733464.0,True
United States,C840,2019,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),197612.0,True
United States,C840,2020,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),118067.0,True
United States,C840,2022,MTN,MT4,T02,Electronic components,C156,China,1449387205.0,True
United States,C840,2022,MTN,MT4,T02,Electronic components,C344,China (Hong Kong SAR),22909434.0,True
United States,C840,2021,MTN,MT4,T02,Electronic components,C344,China (Hong Kong SAR),15862182.0,True
United States,C840,2024,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),24639.0,True
United States,C840,2023,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),81948.0,True
United States,C840,2023,MTN,MT4,T02,Electronic components,C156,China,1115783157.0,True
United States,C840,2018,MTN,MT4,T02,Electronic components,C156,China,1716310680.0,True
United States,C840,2021,MTN,MT4,T02,Electronic components,C156,China,1318181463.0,True
United States,C840,2020,MTN,MT4,T02,Electronic components,C156,China,999357244.0,True
United States,C840,2022,MTN,MT4,T02,Electronic components,C446,China (Macao SAR),68365.0,True
United States,C840,2019,MTN,MT4,T02,Electronic components,C156,China,1235430650.0,True
United States,C840,2018,MTN,MT4,T02,Electronic components,C344,China (Hong Kong SAR),68121459.0,True
