reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value,is_electronics
United States,C840,2023,MTN,MT4,G,Sugars and sugar confectionery,C156,China,140566155.0,False
United States,C840,2022,MTN,MT4,G,Sugars and sugar confectionery,C156,China,159813236.0,False
United States,C840,2019,MTN,MT4,G,Sugars and sugar confectionery,C344,China (Hong Kong SAR),6864471.0,False
United States,C840,2024,MTN,MT4,G,Sugars and sugar confectionery,C156,China,107660843.0,False
United States,C840,2020,MTN,MT4,G,Sugars and sugar confectionery,C344,China (Hong Kong SAR),4318218.0,False
United States,C840,2024,MTN,MT4,G,Sugars and sugar confectionery,C344,China (Hong Kong SAR),4330472.0,False
United States,C840,2022,MTN,MT4,K,Fish and fish products,C156,China,1048032191.0,False
United States,C840,2022,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),128833265.0,False
United States,C840,2018,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),237654.0,False
United States,C840,2024,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),88400.0,False
United States,C840,2019,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),153466.0,False
United States,C840,2018,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),231218988.0,False
United States,C840,2019,MTN,MT4,K,Fish and fish products,C156,China,923760652.0,False
United States,C840,2021,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),182757369.0,False
United States,C840,2024,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),141586561.0,False
United States,C840,2019,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),178611165.0,False
United States,C840,2022,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),16120.0,False
United States,C840,2020,MTN,MT4,K,Fish and fish products,C156,China,784435560.0,False
United States,C840,2023,MTN,MT4,K,Fish and fish products,C156,China,1046956949.0,False
United States,C840,2021,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),824999.0,False
United States,C840,2020,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),139594502.0,False
United States,C840,2020,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),364684.0,False
United States,C840,2023,MTN,MT4,K,Fish and fish products,C446,China (Macao SAR),584277.0,False
United States,C840,2023,MTN,MT4,K,Fish and fish products,C344,China (Hong Kong SAR),146442857.0,False
United States,C840,2021,MTN,MT4,K,Fish and fish products,C156,China,882659729.0,False
United States,C840,2024,MTN,MT4,K,Fish and fish products,C156,China,1022547746.0,False
United States,C840,2018,MTN,MT4,K,Fish and fish products,C156,China,1156111131.0,False
United States,C840,2023,MTN,MT4,J,Other agricultural products,C156,China,2646825601.0,False
United States,C840,2022,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),175581.0,False
United States,C840,2020,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),212550516.0,False
United States,C840,2019,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),260575893.0,False
United States,C840,2019,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),254575.0,False
United States,C840,2021,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),180887996.0,False
United States,C840,2023,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),676906.0,False
United States,C840,2022,MTN,MT4,J,Other agricultural products,C156,China,2783022299.0,False
United States,C840,2020,MTN,MT4,J,Other agricultural products,C156,China,1936247672.0,False
United States,C840,2018,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),283817742.0,False
United States,C840,2020,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),244945.0,False
United States,C840,2022,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),137990167.0,False
United States,C840,2018,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),263850.0,False
United States,C840,2024,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),558130.0,False
United States,C840,2019,MTN,MT4,J,Other agricultural products,C156,China,1716702451.0,False
United States,C840,2018,MTN,MT4,J,Other agricultural products,C156,China,1950411454.0,False
United States,C840,2021,MTN,MT4,J,Other agricultural products,C446,China (Macao SAR),320996.0,False
United States,C840,2024,MTN,MT4,J,Other agricultural products,C156,China,2206744554.0,False
United States,C840,2021,MTN,MT4,J,Other agricultural products,C156,China,2650040556.0,False
United States,C840,2023,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),132621553.0,False
United States,C840,2024,MTN,MT4,J,Other agricultural products,C344,China (Hong Kong SAR),97236447.0,False
United States,C840,2020,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),681571103.0,False
United States,C840,2024,MTN,MT4,L05,Non-ferrous metals,C156,China,4595880583.0,False
United States,C840,2018,MTN,MT4,L05,Non-ferrous metals,C156,China,4445037408.0,False
United States,C840,2023,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),1209419873.0,False
United States,C840,2022,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),399082.0,False
United States,C840,2018,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),2648483710.0,False
United States,C840,2021,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),3592110949.0,False
United States,C840,2020,MTN,MT4,L05,Non-ferrous metals,C156,China,4001280806.0,False
United States,C840,2022,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),1843327503.0,False
United States,C840,2021,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),300389.0,False
United States,C840,2024,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),304686.0,False
United States,C840,2024,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),1463935946.0,False
United States,C840,2018,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),2675314.0,False
United States,C840,2019,MTN,MT4,L05,Non-ferrous metals,C344,China (Hong Kong SAR),584526194.0,False
United States,C840,2020,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),215383.0,False
United States,C840,2019,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),2698998.0,False
United States,C840,2021,MTN,MT4,L05,Non-ferrous metals,C156,China,5301711551.0,False
United States,C840,2019,MTN,MT4,L05,Non-ferrous metals,C156,China,2536956538.0,False
United States,C840,2022,MTN,MT4,L05,Non-ferrous metals,C156,China,5043511510.0,False
United States,C840,2023,MTN,MT4,L05,Non-ferrous metals,C446,China (Macao SAR),64890.0,False
United States,C840,2023,MTN,MT4,L05,Non-ferrous metals,C156,China,4266737649.0,False
United States,C840,2020,MTN,MT4,M01,Crude oils,C156,China,6760934244.0,False
United States,C840,2023,MTN,MT4,M01,Crude oils,C156,China,13107151437.0,False
United States,C840,2018,MTN,MT4,M01,Crude oils,C156,China,5430626753.0,False
United States,C840,2022,MTN,MT4,M01,Crude oils,C156,China,6971487694.0,False
United States,C840,2019,MTN,MT4,M01,Crude oils,C156,China,2901414113.0,False
United States,C840,2024,MTN,MT4,M01,Crude oils,C156,China,6159562752.0,False
United States,C840,2021,MTN,MT4,M01,Crude oils,C156,China,5911305448.0,False
United States,C840,2024,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),62559659.0,False
United States,C840,2024,MTN,MT4,H,Beverages and tobacco,C156,China,412062588.0,False
United States,C840,2018,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),3239506.0,False
United States,C840,2022,MTN,MT4,H,Beverages and tobacco,C156,China,285402400.0,False
United States,C840,2021,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),133051696.0,False
United States,C840,2019,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),176878743.0,False
United States,C840,2022,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),4438906.0,False
United States,C840,2019,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),3834104.0,False
United States,C840,2019,MTN,MT4,H,Beverages and tobacco,C156,China,104740006.0,False
United States,C840,2020,MTN,MT4,H,Beverages and tobacco,C156,China,108157225.0,False
United States,C840,2023,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),76455173.0,False
United States,C840,2021,MTN,MT4,H,Beverages and tobacco,C156,China,441728695.0,False
United States,C840,2020,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),125248771.0,False
United States,C840,2020,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),2742213.0,False
United States,C840,2022,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),114178488.0,False
United States,C840,2021,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),5761463.0,False
United States,C840,2023,MTN,MT4,H,Beverages and tobacco,C156,China,361464226.0,False
United States,C840,2018,MTN,MT4,H,Beverages and tobacco,C156,China,352362021.0,False
United States,C840,2018,MTN,MT4,H,Beverages and tobacco,C344,China (Hong Kong SAR),199569424.0,False
United States,C840,2023,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),10101196.0,False
United States,C840,2024,MTN,MT4,H,Beverages and tobacco,C446,China (Macao SAR),3081727.0,False
United States,C840,2021,MTN,MT4,F,"Oilseeds, fats and oils",C446,China (Macao SAR),11250.0,False
United States,C840,2023,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),6837987.0,False
United States,C840,2018,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,3209848356.0,False
United States,C840,2024,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),5909674.0,False
United States,C840,2021,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,14254764515.0,False
United States,C840,2020,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,14512812451.0,False
United States,C840,2023,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,15313210277.0,False
United States,C840,2022,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),13102033.0,False
United States,C840,2024,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,12875991000.0,False
United States,C840,2024,MTN,MT4,F,"Oilseeds, fats and oils",C446,China (Macao SAR),96170.0,False
United States,C840,2023,MTN,MT4,F,"Oilseeds, fats and oils",C446,China (Macao SAR),39360.0,False
United States,C840,2022,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,17983492736.0,False
United States,C840,2018,MTN,MT4,F,"Oilseeds, fats and oils",C446,China (Macao SAR),46000.0,False
United States,C840,2019,MTN,MT4,F,"Oilseeds, fats and oils",C446,China (Macao SAR),6297.0,False
United States,C840,2019,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),8769132.0,False
United States,C840,2020,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),9260611.0,False
United States,C840,2021,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),18570668.0,False
